CLIENT_ID,AGE,MAN,INCOME,IP_FLAG,SME_FLAG,REFUGEE_FLAG,PDN,paid_off_count,active_count,active_sum,max_term,credits_delay_count,cards_count,MATRIAL_Вдовец / Вдова,MATRIAL_Гражданский брак,MATRIAL_Женат / замужем,MATRIAL_Не женат / не замужем,MATRIAL_Неизвестно,MATRIAL_Разведен / Разведена,CС_LIMIT_NVAL,СС_GRACE_PERIOD,CURR_RATE,delay,PC_bb,PC_blockbuster,PC_grace,PC_other
22166,50,1,50000,0,0,0,33.6,0,1,25776.01,36,0,1,0,0,0,0,1,0,150001.0,329,31.9,0,0,1,0,0
22239,49,1,51000,0,0,0,124.6,0,0,0.0,0,0,1,0,0,0,0,1,0,112000.0,146,14.9,0,0,0,1,0
22246,48,0,30000,0,0,0,90.9,0,0,0.0,0,0,1,0,0,0,0,1,0,80000.0,56,14.9,0,0,0,1,0
22255,55,1,70000,0,0,0,20.4,0,0,0.0,0,0,1,0,0,0,0,1,0,299000.0,146,31.9,0,0,0,1,0
22285,35,1,42000,0,0,0,115.1,0,0,0.0,0,0,1,0,0,0,0,1,0,50000.0,55,14.9,0,0,0,1,0
22299,40,0,85000,0,0,0,48.0,0,1,299999.0,60,0,1,0,0,0,1,0,0,60000.0,146,14.9,1,0,0,1,0
22311,37,1,55000,0,0,0,146.1,0,0,0.0,0,0,1,0,0,1,0,0,0,130000.0,56,14.9,0,0,0,1,0
22317,28,0,58000,0,0,0,30.6,0,0,0.0,0,0,1,0,0,0,0,1,0,150000.0,56,31.9,0,0,0,1,0
22320,50,0,140000,0,0,0,266.8,0,0,0.0,0,0,1,0,0,1,0,0,0,29500.0,360,31.9,0,0,1,0,0
22349,22,1,40000,0,0,0,24.2,0,0,0.0,0,0,1,0,0,1,0,0,0,70000.0,354,31.9,0,0,1,0,0
22356,38,1,41250,0,0,0,38.6,0,0,0.0,0,0,1,0,0,1,0,0,0,153000.0,328,31.9,0,0,1,0,0
22372,52,0,60000,0,0,0,102.5,0,0,0.0,0,0,1,0,0,1,0,0,0,40000.0,361,31.9,0,0,1,0,0
22374,23,0,35000,0,0,0,9.8,0,0,0.0,0,0,1,0,0,0,1,0,0,113000.0,231,27.9,0,0,1,0,0
22445,45,1,41500,0,0,0,75.9,0,0,0.0,0,0,1,0,0,0,0,1,0,40000.0,293,31.9,0,0,1,0,0
22454,39,0,190000,0,0,0,22.9,0,0,0.0,0,0,1,0,0,0,0,1,0,120000.0,328,31.9,0,0,1,0,0
22481,41,1,72910,0,0,0,73.9,0,0,0.0,0,0,1,0,0,0,1,0,0,30000.0,55,28.9,0,0,0,1,0
22495,44,1,80000,0,0,0,97.4,0,1,298188.0,36,0,2,0,0,0,0,1,0,200001.0,358,33.9,0,0,1,0,0
22495,44,1,80000,0,0,0,97.4,0,1,298188.0,36,0,2,0,0,0,0,1,0,125000.0,86,24.9,0,0,0,1,0
22532,57,0,150000,0,0,0,35.3,0,0,0.0,0,0,2,0,0,0,0,1,0,100000.0,142,20.9,0,1,0,0,0
22532,57,0,150000,0,0,0,35.3,0,0,0.0,0,0,2,0,0,0,0,1,0,300000.0,146,14.9,0,0,0,1,0
22539,36,1,35000,0,0,0,46.8,0,0,0.0,0,0,1,0,0,1,0,0,0,71001.0,56,14.9,0,0,0,1,0
22591,37,1,200000,0,0,0,69.7,0,0,0.0,0,0,1,0,0,0,0,1,0,100000.0,115,14.9,0,0,0,1,0
22594,45,0,70000,0,0,0,202.5,0,0,0.0,0,0,1,0,0,0,0,1,0,200001.0,298,31.9,0,0,1,0,0
22613,32,1,45000,0,0,0,157.3,0,0,0.0,0,0,2,0,0,0,0,1,0,27000.0,336,31.9,0,0,1,0,0
22613,32,1,45000,0,0,0,157.3,0,0,0.0,0,0,2,0,0,0,0,1,0,128000.0,56,14.9,0,0,0,1,0
22648,44,0,65000,0,0,0,29.6,0,0,0.0,0,0,1,0,0,0,0,1,0,150000.0,360,31.9,0,0,1,0,0
22651,29,0,240000,0,0,0,25.8,0,0,0.0,0,0,1,0,0,0,0,1,0,60000.0,359,31.9,0,0,1,0,0
22676,27,0,155000,0,0,0,13.9,0,0,0.0,0,0,1,0,0,0,0,1,0,75000.0,328,31.9,0,0,1,0,0
22684,36,0,150000,0,0,0,24.4,0,0,0.0,0,0,1,0,0,0,1,0,0,40000.0,327,31.9,0,0,1,0,0
22703,31,1,30000,0,0,0,41.2,0,0,0.0,0,0,1,0,0,1,0,0,0,50000.0,55,14.9,0,0,0,1,0
22706,45,1,65000,0,0,0,59.5,0,1,241879.35,60,0,1,0,0,0,0,1,0,40000.0,208,31.9,0,0,1,0,0
22725,52,0,60000,0,0,0,47.1,0,1,935999.68,60,0,1,0,0,0,0,1,0,60000.0,296,9.9,0,0,1,0,0
22738,52,1,55000,0,0,0,42.0,0,0,0.0,0,0,1,0,0,0,0,1,0,265000.0,146,28.9,0,0,0,0,1
22751,44,0,60000,0,0,0,41.8,0,0,0.0,0,0,1,0,0,0,0,1,0,100000.0,218,27.9,0,0,1,0,0
22757,58,1,85000,0,0,0,56.7,0,1,256000.0,36,0,1,0,0,0,0,1,0,125001.0,115,14.9,0,0,0,1,0
22763,71,1,50000,0,0,0,27.3,0,0,0.0,0,0,1,0,0,0,0,1,0,60000.0,86,14.9,0,0,0,1,0
22810,51,1,60000,0,0,0,57.4,0,0,0.0,0,0,1,0,0,0,0,1,0,29501.0,96,27.9,0,0,1,0,0
22826,41,1,30000,0,0,0,79.0,0,0,0.0,0,0,2,1,0,0,0,0,0,40000.0,208,28.9,0,0,0,1,0
22826,41,1,30000,0,0,0,79.0,0,0,0.0,0,0,2,1,0,0,0,0,0,25000.0,85,18.9,0,1,0,0,0
22869,22,0,115000,0,0,0,26.9,0,0,0.0,0,0,1,0,0,0,0,1,0,60000.0,235,27.9,0,0,1,0,0
22881,53,1,80000,0,0,0,166.3,0,0,0.0,0,0,1,0,0,0,0,1,0,29500.0,267,27.9,0,0,1,0,0
22899,41,0,100000,0,0,0,50.0,0,0,0.0,0,0,1,0,0,0,0,1,0,150001.0,327,31.9,0,0,1,0,0
22926,42,1,56000,0,0,0,69.1,0,0,0.0,0,0,1,0,0,0,0,1,0,50000.0,328,31.9,0,0,1,0,0
22954,25,1,36000,0,0,0,18.1,0,0,0.0,0,0,1,0,0,0,0,1,0,72864.36,359,31.9,0,0,1,0,0
22967,48,1,50000,0,0,0,26.3,0,0,0.0,0,0,2,0,0,0,0,1,0,180000.0,55,14.9,0,0,0,1,0
22967,48,1,50000,0,0,0,26.3,0,0,0.0,0,0,2,0,0,0,0,1,0,80000.0,146,24.9,0,0,0,1,0
22978,38,1,150000,0,0,0,66.4,0,1,214970.0,59,0,1,0,0,0,0,1,0,300000.0,562,14.9,0,0,0,1,0
22986,33,1,78000,0,0,0,73.7,0,1,299999.0,48,0,1,0,0,0,0,1,0,50000.0,328,33.9,0,0,1,0,0
22996,39,0,90000,0,0,0,4.1,0,0,0.0,0,0,1,0,0,0,1,0,0,112000.0,86,14.9,0,0,0,1,0
23027,40,0,120000,0,0,0,10.2,0,0,0.0,0,0,1,0,0,0,0,1,0,186000.0,328,31.9,0,0,1,0,0
23032,33,0,110000,0,0,0,31.5,0,0,0.0,0,0,2,0,0,0,1,0,0,49000.0,56,27.9,0,0,1,0,0
23032,33,0,110000,0,0,0,31.5,0,0,0.0,0,0,2,0,0,0,1,0,0,60000.0,115,14.9,0,0,0,1,0
23035,67,1,35000,0,0,0,53.9,0,1,198770.0,60,0,1,0,0,0,0,1,0,20000.0,328,31.9,0,0,1,0,0
23173,37,1,43000,0,0,0,62.1,0,0,0.0,0,0,1,0,0,0,0,1,0,40000.0,96,33.9,0,0,1,0,0
23205,42,1,69000,0,0,0,62.3,0,0,0.0,0,0,1,0,0,0,0,1,0,191000.0,86,14.9,0,0,0,1,0
23210,53,1,60000,0,0,0,76.2,0,0,0.0,0,0,1,0,0,0,0,1,0,50000.0,55,69.9,0,0,0,1,0
23211,37,0,185000,0,0,0,39.9,0,0,0.0,0,0,1,0,0,1,0,0,0,40000.0,301,31.9,0,0,1,0,0
23219,48,0,90000,0,0,0,39.1,0,0,0.0,0,0,1,0,0,0,0,1,0,299000.0,55,24.9,0,1,0,0,0
23224,28,0,100000,0,0,0,33.6,0,0,0.0,0,0,1,0,0,0,0,1,0,150000.0,357,31.9,0,0,1,0,0
23239,41,1,60000,0,0,0,78.9,0,0,0.0,0,0,1,0,0,0,0,1,0,50000.0,267,27.9,0,0,1,0,0
23248,22,1,52300,0,0,0,60.7,0,0,0.0,0,0,1,0,0,0,0,1,0,70000.0,86,49.9,0,0,0,1,0
23270,47,0,50000,0,0,0,40.0,0,0,0.0,0,0,1,0,0,1,0,0,0,161000.0,146,14.9,0,0,0,1,0
23271,61,1,48000,0,0,0,43.3,0,1,28650.0,12,0,1,0,0,0,0,1,0,40000.0,192,27.9,0,0,1,0,0
23309,32,1,46000,0,0,0,39.8,0,0,0.0,0,0,1,0,0,0,0,1,0,20001.0,358,33.9,0,0,1,0,0
23316,39,1,90000,0,0,0,28.7,0,0,0.0,0,0,1,0,0,0,0,0,1,65001.0,295,31.9,0,0,1,0,0
23329,69,1,40000,0,0,0,108.7,0,0,0.0,0,0,1,0,0,0,0,1,0,30000.0,298,31.9,0,0,1,0,0
23379,34,0,120000,0,0,0,79.2,0,0,0.0,0,0,1,0,0,0,0,1,0,100000.0,632,14.9,0,0,0,1,0
23390,39,0,80000,0,0,0,44.4,0,0,0.0,0,0,1,0,0,0,0,1,0,150001.0,328,31.9,0,0,1,0,0
23398,39,1,38000,0,0,0,70.4,0,0,0.0,0,0,1,0,0,0,0,1,0,50000.0,86,28.9,0,0,0,0,1
23414,50,1,45000,0,0,0,69.6,0,0,0.0,0,0,1,0,0,0,0,1,0,50000.0,54,24.9,0,1,0,0,0
23478,41,1,90000,0,0,0,53.3,0,0,0.0,0,0,1,0,0,0,0,1,0,89001.0,86,31.9,0,0,1,0,0
23540,54,0,50000,0,0,0,18.8,0,0,0.0,0,0,1,0,0,0,0,1,0,75000.0,56,14.9,0,0,0,1,0
23583,55,1,60000,0,0,0,37.3,0,0,0.0,0,0,1,0,0,0,0,1,0,237001.0,330,31.9,0,0,1,0,0
23619,50,1,55000,0,0,0,16.7,0,0,0.0,0,0,1,0,0,0,0,1,0,220000.0,110,20.9,0,1,0,0,0
23659,58,1,21193,0,0,0,34.0,0,0,0.0,0,0,1,0,0,0,0,1,0,90000.0,115,14.9,0,0,0,1,0
23661,50,1,110000,0,0,0,89.9,0,0,0.0,0,0,1,0,0,0,0,1,0,40000.0,294,31.9,0,0,1,0,0
23664,51,1,50000,0,0,0,17.5,0,0,0.0,0,0,1,0,0,0,1,0,0,160000.0,146,33.9,0,0,0,1,0
23666,38,0,99000,0,0,0,2.9,0,0,0.0,0,0,1,0,0,0,0,1,0,60000.0,56,14.9,1,0,0,1,0
23671,40,0,70000,0,0,0,44.8,0,0,0.0,0,0,1,0,0,0,0,1,0,100000.0,53,14.9,0,0,0,0,1
23675,41,1,45000,0,0,0,42.0,0,0,0.0,0,0,1,0,0,0,0,1,0,200000.0,146,14.9,0,0,0,1,0
23820,51,0,85000,0,0,0,39.3,0,1,404999.46,60,0,1,0,0,0,0,1,0,20000.0,55,20.9,0,1,0,0,0
23828,41,0,40000,0,0,0,36.6,0,0,0.0,0,0,1,0,0,0,0,1,0,135000.0,86,24.9,0,0,0,1,0
23830,35,0,35000,0,0,0,49.0,0,1,24999.0,24,0,1,0,0,0,0,1,0,221000.0,56,14.9,0,0,0,1,0
23882,37,1,180000,0,0,0,115.5,0,0,0.0,0,0,2,0,0,0,0,1,0,40000.0,318,31.9,0,0,1,0,0
23882,37,1,180000,0,0,0,115.5,0,0,0.0,0,0,2,0,0,0,0,1,0,80000.0,115,69.9,0,0,0,1,0
23902,38,0,60000,0,0,0,37.5,0,0,0.0,0,0,1,0,0,0,0,1,0,29500.0,55,31.9,0,0,1,0,0
23907,65,1,22000,0,0,0,38.1,0,0,0.0,0,0,1,1,0,0,0,0,0,80001.0,146,14.9,0,0,0,1,0
23913,46,0,210000,0,0,0,74.2,0,0,0.0,0,0,1,0,0,0,0,1,0,75000.0,43,28.9,0,1,0,0,0
23924,45,0,260000,0,0,0,40.0,0,0,0.0,0,0,1,0,0,0,0,1,0,299000.0,116,14.9,0,0,0,1,0
23988,34,0,60000,0,0,0,34.7,0,0,0.0,0,0,1,0,0,0,1,0,0,150000.0,327,33.9,0,0,1,0,0
24011,38,0,250000,0,0,0,31.7,0,1,667084.8,24,0,1,0,0,0,0,1,0,200001.0,329,31.9,0,0,1,0,0
24025,50,1,75000,0,0,0,73.5,0,0,0.0,0,0,1,0,0,0,0,1,0,104000.0,55,14.9,0,0,0,1,0
24065,38,0,75000,0,0,0,80.3,0,0,0.0,0,0,1,0,0,0,0,1,0,40000.0,328,31.9,0,0,1,0,0
24068,62,1,49000,0,0,0,16.7,0,0,0.0,0,0,1,0,0,0,1,0,0,20000.0,56,69.9,1,0,0,1,0
24077,51,1,150000,0,0,0,248.2,0,0,0.0,0,0,1,0,0,0,0,1,0,80000.0,55,14.9,0,0,0,1,0
24105,44,1,43000,0,0,0,60.6,0,0,0.0,0,0,1,0,0,1,0,0,0,102001.0,55,14.9,0,0,0,1,0
24124,25,0,37000,0,0,0,70.7,0,0,0.0,0,0,2,0,0,0,1,0,0,160000.0,115,14.9,0,0,0,1,0
24124,25,0,37000,0,0,0,70.7,0,0,0.0,0,0,2,0,0,0,1,0,0,60000.0,359,31.9,0,0,1,0,0
24133,45,1,110000,0,0,0,33.6,0,1,1476999.81,59,0,1,0,0,0,0,1,0,15000.0,147,28.9,0,1,0,0,0
24185,34,0,120000,0,0,0,109.1,0,0,0.0,0,0,1,0,0,0,1,0,0,50000.0,335,33.9,0,0,1,0,0
24186,55,1,60000,0,0,0,29.2,0,0,0.0,0,0,1,0,0,0,0,1,0,299000.0,236,27.9,0,0,1,0,0
24213,44,0,60000,0,0,0,56.6,0,0,0.0,0,0,2,0,0,1,0,0,0,90000.0,56,14.9,0,0,0,1,0
24213,44,0,60000,0,0,0,56.6,0,0,0.0,0,0,2,0,0,1,0,0,0,50000.0,328,31.9,0,0,1,0,0
24227,70,1,33000,0,0,0,44.8,0,0,0.0,0,0,1,0,0,0,0,1,0,85000.0,147,69.9,0,0,0,1,0
24253,50,0,45000,0,0,0,48.0,0,0,0.0,0,0,2,0,0,1,0,0,0,90000.0,146,14.9,0,0,0,1,0
24253,50,0,45000,0,0,0,48.0,0,0,0.0,0,0,2,0,0,1,0,0,0,50000.0,358,31.9,0,0,1,0,0
24266,29,0,75000,0,0,0,35.1,0,0,0.0,0,0,1,0,0,0,1,0,0,120000.0,328,31.9,0,0,1,0,0
24273,47,0,70000,0,0,0,37.1,0,1,252000.0,48,0,1,0,0,0,1,0,0,60000.0,357,31.9,0,0,1,0,0
24275,34,1,60000,0,0,0,15.0,0,0,0.0,0,0,1,0,0,0,0,1,0,299000.0,117,14.9,0,0,0,1,0
24284,61,1,114000,0,0,0,30.8,0,0,0.0,0,0,2,0,0,0,0,1,0,102000.0,328,31.9,0,0,1,0,0
24284,61,1,114000,0,0,0,30.8,0,0,0.0,0,0,2,0,0,0,0,1,0,80000.0,86,14.9,0,0,0,1,0
24316,35,1,75000,0,0,0,72.2,0,0,0.0,0,0,1,0,0,0,1,0,0,300000.0,55,69.9,0,0,0,1,0
24453,30,0,75000,0,0,0,63.7,0,0,0.0,0,0,2,0,0,0,0,1,0,95000.0,115,14.9,1,0,0,1,0
24453,30,0,75000,0,0,0,63.7,0,0,0.0,0,0,2,0,0,0,0,1,0,50000.0,56,69.9,0,0,0,1,0
24841,29,0,140000,0,0,0,151.7,0,0,0.0,0,0,1,0,0,0,0,1,0,75001.0,328,31.9,0,0,1,0,0
24850,35,0,45000,0,0,0,9.3,0,0,0.0,0,0,1,0,0,0,0,1,0,120000.0,328,31.9,0,0,1,0,0
24881,37,1,120000,0,0,0,65.1,0,0,0.0,0,0,1,0,0,0,0,1,0,93000.0,238,31.9,0,0,0,1,0
24915,55,0,100000,0,0,0,41.9,0,0,0.0,0,0,1,0,0,0,0,1,0,299000.0,56,33.9,0,0,1,0,0
24921,31,1,80000,0,0,0,92.7,0,1,443208.0,60,0,2,0,0,0,0,1,0,40000.0,357,33.9,0,0,1,0,0
24921,31,1,80000,0,0,0,92.7,0,1,443208.0,60,0,2,0,0,0,0,1,0,80000.0,86,14.9,0,0,0,1,0
24927,51,1,96000,0,0,0,79.4,0,0,0.0,0,0,1,0,0,0,0,1,0,140000.0,86,14.9,0,0,0,1,0
24962,45,0,82000,0,0,0,48.3,0,1,498855.72,60,0,1,0,0,0,0,1,0,293000.0,86,35.9,0,0,0,1,0
24971,53,1,55000,0,0,0,110.1,0,1,253999.04,48,0,1,0,0,0,0,1,0,81000.0,55,35.9,0,0,0,1,0
24979,35,1,250000,0,0,0,76.3,0,0,0.0,0,0,1,0,0,0,0,1,0,299000.0,352,33.9,0,0,1,0,0
25006,43,1,58000,0,0,0,56.1,0,0,0.0,0,0,1,0,0,0,0,1,0,60001.0,333,31.9,0,0,1,0,0
25010,63,1,23750,0,0,0,43.3,0,0,0.0,0,0,1,0,0,1,0,0,0,9001.0,55,31.9,0,0,1,0,0
25013,37,1,30000,0,0,0,5.3,0,0,0.0,0,0,1,0,0,0,0,1,0,10001.0,55,31.9,0,0,1,0,0
25027,43,1,20000,0,0,0,22.1,0,0,0.0,0,0,1,0,0,0,0,1,0,151000.0,174,20.9,0,1,0,0,0
25042,52,1,411000,0,0,0,69.7,0,1,694647.8,57,0,1,0,0,0,0,1,0,100000.0,146,14.9,0,0,0,1,0
25060,25,1,45000,0,0,0,42.3,0,0,0.0,0,0,2,0,0,1,0,0,0,75001.0,315,31.9,0,0,1,0,0
25060,25,1,45000,0,0,0,42.3,0,0,0.0,0,0,2,0,0,1,0,0,0,40000.0,116,14.9,0,0,0,1,0
25064,56,1,365000,0,0,0,80.0,0,0,0.0,0,0,1,0,0,1,0,0,0,80000.0,116,14.9,0,0,0,1,0
25072,49,0,195000,0,0,0,82.9,0,0,0.0,0,0,1,0,0,0,0,1,0,40000.0,328,31.9,0,0,1,0,0
25074,50,1,70000,0,0,0,34.4,0,0,0.0,0,0,1,0,0,0,0,1,0,150001.0,359,31.9,0,0,1,0,0
25086,23,1,45000,0,0,0,28.0,0,0,0.0,0,0,1,0,0,0,0,1,0,50000.0,357,31.9,0,0,1,0,0
25101,47,0,150000,0,0,0,41.3,0,0,0.0,0,0,1,0,0,0,0,1,0,29500.0,350,31.9,0,0,1,0,0
25108,47,0,145000,0,0,0,71.3,0,0,0.0,0,0,1,0,0,0,0,1,0,30001.0,328,31.9,0,0,1,0,0
25143,26,0,140000,0,0,0,12.2,0,1,324241.5,57,0,1,0,0,0,1,0,0,60000.0,344,31.9,0,0,1,0,0
25150,37,0,50000,0,0,0,11.8,0,0,0.0,0,0,1,0,0,0,0,1,0,150001.0,327,31.9,0,0,1,0,0
25164,25,0,83000,0,0,0,59.2,0,0,0.0,0,0,1,0,0,0,0,1,0,60000.0,329,31.9,0,0,1,0,0
25165,37,0,250000,0,0,0,35.7,0,0,0.0,0,0,1,0,0,0,0,1,0,299000.0,115,14.9,0,0,0,1,0
25167,38,1,142000,0,0,0,109.1,0,0,0.0,0,0,1,0,0,0,0,1,0,30000.0,86,14.9,0,0,0,1,0
25220,50,1,300000,0,0,0,39.5,0,0,0.0,0,0,1,0,0,0,1,0,0,200000.0,115,14.9,0,0,0,1,0
25287,62,0,85000,0,0,0,51.8,0,1,331094.45,60,0,1,0,0,0,0,1,0,20000.0,354,33.9,0,0,1,0,0
25300,39,0,90000,0,0,0,39.8,0,0,0.0,0,0,1,0,0,1,0,0,0,90000.0,359,33.9,0,0,1,0,0
25359,50,1,120000,0,0,0,49.0,0,0,0.0,0,0,1,0,0,0,0,1,0,299000.0,147,14.9,0,0,0,1,0
25369,31,0,75000,0,0,0,36.8,0,0,0.0,0,0,1,0,0,1,0,0,0,75000.0,358,33.9,0,0,1,0,0
25380,44,0,80000,0,0,0,33.5,0,0,0.0,0,0,1,0,0,0,0,1,0,30000.0,55,14.9,0,0,0,1,0
25429,36,1,40000,0,0,0,65.4,0,1,298999.41,48,0,1,0,0,0,0,1,0,50000.0,83,18.9,0,1,0,0,0
25446,41,0,143000,0,0,0,6.7,0,0,0.0,0,0,1,0,0,0,0,1,0,200000.0,117,31.9,0,0,1,0,0
25480,39,1,30000,0,0,0,28.5,0,0,0.0,0,0,1,0,0,0,0,1,0,120000.0,323,31.9,0,0,1,0,0
25504,45,1,350000,0,0,0,73.9,0,1,1172000.0,60,0,1,0,0,0,0,1,0,90000.0,146,14.9,0,0,0,1,0
25517,58,1,60000,0,0,0,33.5,0,0,0.0,0,0,1,0,0,0,0,1,0,240001.0,289,31.9,0,0,1,0,0
25559,61,0,121800,0,0,0,49.5,0,0,0.0,0,0,1,0,0,0,0,1,0,40000.0,318,31.9,0,0,1,0,0
25599,40,1,40000,0,0,0,54.8,0,0,0.0,0,0,1,0,0,0,0,1,0,40000.0,325,31.9,0,0,1,0,0
25692,36,0,40000,0,0,0,16.7,0,0,0.0,0,0,1,0,0,0,0,1,0,150000.0,55,27.9,1,0,1,0,0
25701,63,1,50000,0,0,0,79.2,0,0,0.0,0,0,1,1,0,0,0,0,0,51000.0,55,14.9,0,0,0,1,0
25727,49,1,150000,0,0,0,41.0,0,0,0.0,0,0,1,0,0,0,0,0,1,70000.0,257,69.9,0,0,0,1,0
25733,44,0,162200,0,0,0,66.3,0,0,0.0,0,0,1,0,0,0,0,1,0,300001.0,116,14.9,0,0,0,1,0
25754,48,0,50000,0,0,0,51.7,0,0,0.0,0,0,1,0,0,1,0,0,0,60000.0,55,14.9,0,0,0,1,0
25825,42,1,30000,0,0,1,47.3,0,0,0.0,0,0,1,0,0,0,0,1,0,156000.0,146,14.9,0,0,0,1,0
25835,35,0,50000,0,0,0,28.7,0,0,0.0,0,0,1,0,0,0,1,0,0,40000.0,359,31.9,0,0,1,0,0
25837,38,0,100000,0,0,0,42.7,0,0,0.0,0,0,1,0,0,0,0,1,0,100000.0,328,31.9,0,0,1,0,0
25853,33,1,70000,0,0,0,21.7,1,0,0.0,12,0,1,0,0,0,0,1,0,200000.0,328,31.9,0,0,1,0,0
25854,49,0,60000,0,0,0,40.2,0,0,0.0,0,0,1,0,0,1,0,0,0,60001.0,55,31.9,0,0,1,0,0
25856,42,0,90000,0,0,0,14.0,0,0,0.0,0,0,1,0,0,0,0,1,0,120000.0,327,31.9,0,0,1,0,0
25879,24,1,45000,0,0,0,84.6,0,0,0.0,0,0,1,0,0,0,0,1,0,40001.0,356,31.9,0,0,1,0,0
25881,30,1,70000,0,0,0,9.0,0,0,0.0,0,0,1,0,0,0,0,1,0,150000.0,56,31.9,0,0,1,0,0
25959,47,1,40000,0,0,0,41.0,0,0,0.0,0,0,1,0,0,0,0,1,0,20000.0,86,69.9,0,0,0,1,0
25966,23,1,50000,0,0,0,25.1,0,0,0.0,0,0,1,0,0,0,1,0,0,30000.0,359,31.9,0,0,1,0,0
25987,52,1,80000,0,0,0,5.0,0,0,0.0,0,0,1,0,0,0,0,1,0,110000.0,350,31.9,0,0,1,0,0
25992,55,1,90000,0,0,0,38.3,0,0,0.0,0,0,1,0,0,0,0,1,0,178000.0,347,31.9,0,0,1,0,0
26004,49,1,40000,0,0,0,45.6,0,1,36289.0,36,0,1,0,0,0,0,1,0,80001.0,56,69.9,0,0,0,1,0
26073,36,0,92432,0,0,0,38.7,0,0,0.0,0,0,1,0,0,0,0,1,0,120000.0,86,14.9,0,0,0,1,0
26074,27,0,120000,0,0,0,30.3,0,0,0.0,0,0,1,0,0,0,0,1,0,300001.0,177,14.9,0,0,0,1,0
26155,37,1,42000,0,0,0,41.8,0,0,0.0,0,0,2,0,0,0,1,0,0,75000.0,83,20.9,0,1,0,0,0
26155,37,1,42000,0,0,0,41.8,0,0,0.0,0,0,2,0,0,0,1,0,0,112000.0,86,14.9,0,0,0,1,0
26187,65,0,51000,0,0,0,78.9,0,0,0.0,0,0,2,0,0,1,0,0,0,29500.0,86,14.9,1,0,0,1,0
26187,65,0,51000,0,0,0,78.9,0,0,0.0,0,0,2,0,0,1,0,0,0,30000.0,86,14.9,0,0,0,1,0
26222,39,0,150000,0,0,0,38.9,0,0,0.0,0,0,1,0,0,0,0,1,0,151000.0,55,14.9,0,0,0,1,0
26231,34,1,25000,0,0,0,98.7,0,0,0.0,0,0,1,0,0,0,0,1,0,150001.0,86,69.9,0,0,0,1,0
26239,38,1,100000,0,0,0,45.3,0,1,262999.0,48,0,1,0,0,0,0,1,0,40000.0,146,14.9,0,0,0,1,0
26241,52,0,95000,0,0,0,73.5,0,0,0.0,0,0,1,0,0,0,0,1,0,100001.0,318,31.9,0,0,1,0,0
26283,50,1,60000,0,0,0,51.2,0,0,0.0,0,0,1,0,0,0,0,1,0,147000.0,146,14.9,0,0,0,1,0
26319,41,1,70000,0,0,0,73.1,0,1,395187.2,48,0,1,0,0,0,0,1,0,40000.0,356,33.9,0,0,1,0,0
26360,66,0,80000,0,0,0,103.8,0,0,0.0,0,0,1,0,0,0,0,1,0,52001.0,329,31.9,0,0,1,0,0
26387,66,1,47000,0,0,0,47.1,0,1,202824.0,60,0,1,0,0,0,0,1,0,230000.0,115,14.9,0,0,0,1,0
26395,41,0,250000,0,0,0,10.3,0,1,84355.2,12,0,1,0,0,0,0,1,0,200001.0,86,14.9,0,0,0,1,0
26444,32,0,315000,0,0,0,117.1,0,1,600000.0,60,0,2,0,0,0,0,1,0,75000.0,321,31.9,0,0,1,0,0
26444,32,0,315000,0,0,0,117.1,0,1,600000.0,60,0,2,0,0,0,0,1,0,299000.0,56,14.9,0,0,0,1,0
26466,68,1,38700,0,0,0,11.2,0,0,0.0,0,0,1,0,0,0,0,1,0,116000.0,326,31.9,0,0,1,0,0
26469,50,1,90000,0,0,0,70.5,0,0,0.0,0,0,1,0,0,0,0,1,0,112000.0,55,34.9,1,0,0,1,0
26474,49,0,200000,0,0,0,26.8,0,0,0.0,0,0,1,0,0,0,1,0,0,200000.0,328,31.9,0,0,1,0,0
26506,64,0,55000,0,0,0,36.7,0,0,0.0,0,0,1,0,0,0,0,1,0,55001.0,56,27.9,0,0,1,0,0
26507,37,1,60000,0,0,0,25.9,0,0,0.0,0,0,1,0,0,0,0,1,0,120000.0,329,31.9,0,0,1,0,0
26512,28,1,18000,0,0,0,45.5,0,0,0.0,0,0,1,0,0,0,0,1,0,150001.0,169,34.9,0,0,0,1,0
26531,58,0,27650,0,0,0,71.5,0,0,0.0,0,0,1,0,0,0,0,1,0,100000.0,201,27.9,0,0,1,0,0
26597,39,1,225000,0,0,0,117.3,0,0,0.0,0,0,1,0,0,0,0,1,0,40000.0,298,31.9,0,0,1,0,0
26606,51,1,123000,0,0,0,57.7,0,0,0.0,0,0,1,0,0,0,0,1,0,300000.0,391,14.9,0,0,0,1,0
26619,36,0,45000,0,0,0,64.2,0,0,0.0,0,0,1,0,0,0,0,1,0,34001.0,358,33.9,0,0,1,0,0
26624,53,1,30000,0,0,0,49.5,0,0,0.0,0,0,1,0,0,1,0,0,0,168000.0,391,14.9,0,0,0,1,0
26642,33,1,110000,0,0,0,66.7,0,1,77785.14,24,0,1,0,0,0,0,1,0,105000.0,447,69.9,0,0,0,1,0
26663,62,0,30000,0,0,0,24.1,0,0,0.0,0,0,1,0,0,0,0,1,0,176001.0,55,14.9,0,0,0,1,0
26671,46,1,110000,0,0,0,38.9,0,0,0.0,0,0,1,0,0,0,0,1,0,290000.0,55,69.9,1,0,0,1,0
