CLIENT_ID,AGE,MAN,INCOME,IP_FLAG,SME_FLAG,REFUGEE_FLAG,PDN,paid_off_count,active_count,active_sum,max_term,credits_delay_count,cards_count,cards_delay_count,MATRIAL_Вдовец / Вдова,MATRIAL_Гражданский брак,MATRIAL_Женат / замужем,MATRIAL_Не женат / не замужем,MATRIAL_Неизвестно,MATRIAL_Разведен / Разведена,DELAY
21918,43,0,30000,0,0,0,32.8,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
21920,41,0,150000,0,0,0,22.6,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
21923,29,0,50000,0,0,0,24.1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
21937,56,0,31600,0,0,0,16.5,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
21938,47,1,300000,0,0,0,30.6,0,1,699482.0,60,0,1,0,0,0,0,0,1,0,False
21939,35,1,50000,0,0,0,50.9,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
21947,37,1,105000,0,0,0,74.2,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
21948,29,0,80000,0,0,0,26.6,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
21951,39,1,52000,0,0,0,72.8,0,1,99997.92,36,0,0,0,0,0,0,0,0,1,False
21965,30,0,346500,0,0,0,77.6,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
21974,51,1,268000,0,0,0,68.7,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
21977,45,1,42000,0,0,0,60.3,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
22002,74,1,25000,0,0,0,37.3,0,1,45750.0,12,0,0,0,1,0,0,0,0,0,False
22015,26,1,120000,0,0,0,38.7,0,1,44281.0,18,0,0,0,0,0,1,0,0,0,False
22023,56,1,30000,0,0,0,76.8,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
22039,29,1,100000,0,0,0,48.4,0,1,299000.0,36,0,0,0,0,0,1,0,0,0,False
22041,47,1,100000,0,0,0,12.1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
22046,33,1,98000,0,0,0,16.5,0,1,34538.0,12,0,0,0,0,0,1,0,0,0,False
22053,28,1,80000,0,0,0,56.8,0,1,7470.65,6,0,1,0,0,0,0,0,1,0,False
22054,30,0,50000,0,0,0,40.3,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
22074,46,1,40000,0,0,0,46.2,0,0,0.0,0,0,2,0,0,0,1,0,0,0,False
22074,46,1,40000,0,0,0,46.2,0,0,0.0,0,0,2,0,0,0,1,0,0,0,False
22092,57,0,120000,0,0,0,19.2,0,0,0.0,0,0,1,0,0,0,1,0,0,0,False
22097,21,1,65000,0,0,0,18.2,0,1,128544.0,24,0,0,0,0,0,0,1,0,0,False
22098,58,1,100000,0,0,0,65.9,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
22102,25,0,120000,0,0,0,29.6,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
22106,22,1,30000,0,0,0,23.4,0,0,0.0,0,0,1,0,0,0,0,1,0,0,False
22107,36,0,40000,0,0,0,56.8,0,1,65000.0,48,0,1,0,0,0,0,1,0,0,False
22114,51,1,100000,0,0,0,59.9,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
22119,38,0,100000,0,0,0,57.6,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
22123,33,1,78620,0,0,0,40.0,0,0,0.0,0,0,2,0,0,0,0,0,1,0,False
22123,33,1,78620,0,0,0,40.0,0,0,0.0,0,0,2,0,0,0,0,0,1,0,False
22125,42,1,40000,0,0,0,69.8,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
22127,36,0,110000,0,0,0,12.4,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
22147,38,0,70000,0,0,0,12.7,0,1,196596.0,36,0,0,0,0,0,0,1,0,0,False
22148,53,0,45000,0,0,0,58.5,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
22164,43,0,80000,0,0,0,21.5,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
22166,50,1,50000,0,0,0,33.6,0,1,25776.01,36,0,1,0,0,0,0,0,1,0,False
22183,52,1,30000,0,0,0,39.2,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
22196,50,1,50000,0,0,0,59.6,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
22199,30,1,35000,0,0,0,27.4,0,1,107999.0,24,0,0,0,0,0,1,0,0,0,False
22215,42,1,26000,0,0,0,51.0,0,2,269914.4,60,0,0,0,0,0,0,0,1,0,False
22215,42,1,26000,0,0,0,51.0,0,2,269914.4,60,0,0,0,0,0,0,0,1,0,False
22239,49,1,51000,0,0,0,124.6,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
22241,22,1,30000,0,0,0,32.9,2,0,0.0,24,0,0,0,0,0,0,0,1,0,False
22241,22,1,30000,0,0,0,32.9,2,0,0.0,24,0,0,0,0,0,0,0,1,0,False
22246,48,0,30000,0,0,0,90.9,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
22255,55,1,70000,0,0,0,20.4,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
22268,51,1,45000,0,0,0,48.9,0,1,33450.0,24,0,0,0,0,0,1,0,0,0,False
22277,63,1,28800,0,0,0,36.8,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
22285,35,1,42000,0,0,0,115.1,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
22290,31,0,150000,0,0,0,20.5,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
22299,40,0,85000,0,0,0,48.0,0,1,299999.0,60,0,1,1,0,0,0,1,0,0,True
22311,37,1,55000,0,0,0,146.1,0,0,0.0,0,0,1,0,0,0,1,0,0,0,False
22317,28,0,58000,0,0,0,30.6,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
22320,50,0,140000,0,0,0,266.8,0,0,0.0,0,0,1,0,0,0,1,0,0,0,False
22349,22,1,40000,0,0,0,24.2,0,0,0.0,0,0,1,0,0,0,1,0,0,0,False
22356,38,1,41250,0,0,0,38.6,0,0,0.0,0,0,1,0,0,0,1,0,0,0,False
22372,52,0,60000,0,0,0,102.5,0,0,0.0,0,0,1,0,0,0,1,0,0,0,False
22374,23,0,35000,0,0,0,9.8,0,0,0.0,0,0,1,0,0,0,0,1,0,0,False
22375,74,0,12000,0,0,0,24.3,0,2,299000.0,24,0,0,0,0,0,0,1,0,0,False
22375,74,0,12000,0,0,0,24.3,0,2,299000.0,24,0,0,0,0,0,0,1,0,0,False
22386,48,1,60000,0,0,0,60.6,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
22388,47,0,150000,0,0,0,15.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,False
22414,38,1,150000,0,0,0,7.2,1,0,0.0,15,0,0,0,0,0,0,1,0,0,False
22445,45,1,41500,0,0,0,75.9,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
22454,39,0,190000,0,0,0,22.9,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
22463,28,1,55000,0,0,0,19.9,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
22464,57,1,46940,0,0,0,10.0,1,0,0.0,9,0,0,0,0,0,0,0,1,0,False
22476,44,0,100000,0,0,0,45.4,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
22481,41,1,72910,0,0,0,73.9,0,0,0.0,0,0,1,0,0,0,0,1,0,0,False
22495,44,1,80000,0,0,0,97.4,0,1,298188.0,36,0,2,0,0,0,0,0,1,0,False
22495,44,1,80000,0,0,0,97.4,0,1,298188.0,36,0,2,0,0,0,0,0,1,0,False
22501,53,1,60000,0,0,0,12.9,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
22512,43,1,50000,0,0,0,17.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
22516,53,1,70000,0,0,0,38.1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
22528,30,0,57000,0,0,0,32.2,0,1,73920.0,24,0,0,0,0,0,0,1,0,0,False
22529,38,1,40000,0,0,0,75.7,0,1,499005.0,60,0,0,0,0,0,1,0,0,0,False
22532,57,0,150000,0,0,0,35.3,0,0,0.0,0,0,2,0,0,0,0,0,1,0,False
22532,57,0,150000,0,0,0,35.3,0,0,0.0,0,0,2,0,0,0,0,0,1,0,False
22539,36,1,35000,0,0,0,46.8,0,0,0.0,0,0,1,0,0,0,1,0,0,0,False
22546,29,1,45000,0,0,0,38.4,0,1,83049.0,12,0,0,0,0,0,1,0,0,0,False
22552,48,1,50000,0,0,0,21.2,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
22565,51,0,150000,0,0,0,20.5,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
22585,39,1,75000,0,0,0,75.8,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
22591,37,1,200000,0,0,0,69.7,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
22594,45,0,70000,0,0,0,202.5,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
22613,32,1,45000,0,0,0,157.3,0,0,0.0,0,0,2,0,0,0,0,0,1,0,False
22613,32,1,45000,0,0,0,157.3,0,0,0.0,0,0,2,0,0,0,0,0,1,0,False
22644,26,1,75000,0,0,0,22.0,0,1,132802.13,24,0,0,0,0,0,1,0,0,0,False
22648,44,0,65000,0,0,0,29.6,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
22651,29,0,240000,0,0,0,25.8,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
22665,51,1,15600,0,0,0,65.7,0,1,37292.0,24,0,0,0,0,0,0,1,0,0,False
22676,27,0,155000,0,0,0,13.9,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
22684,36,0,150000,0,0,0,24.4,0,0,0.0,0,0,1,0,0,0,0,1,0,0,False
22690,41,1,120000,0,0,0,46.8,0,1,93398.1,24,0,0,0,0,0,0,1,0,0,False
22695,26,0,90000,0,0,0,63.2,0,1,138800.0,24,0,0,0,0,0,0,1,0,0,False
22703,31,1,30000,0,0,0,41.2,0,0,0.0,0,0,1,0,0,0,1,0,0,0,False
22706,45,1,65000,0,0,0,59.5,0,1,241879.35,60,0,1,0,0,0,0,0,1,0,False
22724,34,1,60000,0,0,0,99.59,0,1,354548.0,60,0,0,0,0,0,0,0,1,0,False
22725,52,0,60000,0,0,0,47.1,0,1,935999.68,60,0,1,0,0,0,0,0,1,0,False
22732,40,1,33000,0,0,0,10.7,0,1,24200.0,13,0,0,0,0,0,1,0,0,0,False
22735,40,0,90000,0,0,0,29.5,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
22738,52,1,55000,0,0,0,42.0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
22751,44,0,60000,0,0,0,41.8,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
22757,58,1,85000,0,0,0,56.7,0,1,256000.0,36,0,1,0,0,0,0,0,1,0,False
22763,71,1,50000,0,0,0,27.3,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
22802,45,1,50000,0,0,0,22.1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,False
22810,51,1,60000,0,0,0,57.4,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
22814,45,1,40000,0,0,0,43.8,0,1,106033.0,36,0,0,0,0,0,1,0,0,0,False
22826,41,1,30000,0,0,0,79.0,0,0,0.0,0,0,2,0,1,0,0,0,0,0,False
22826,41,1,30000,0,0,0,79.0,0,0,0.0,0,0,2,0,1,0,0,0,0,0,False
22845,60,0,35000,0,0,0,20.5,0,0,0.0,0,0,0,0,0,0,0,0,0,1,False
22869,22,0,115000,0,0,0,26.9,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
22876,49,1,85260,0,0,0,36.7,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
22878,28,1,120000,0,0,0,18.1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
22881,53,1,80000,0,0,0,166.3,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
22893,33,1,52000,0,0,0,153.5,0,1,1500000.0,60,0,0,0,0,0,0,0,1,0,False
22894,41,1,35000,0,0,0,45.4,0,1,56698.0,24,0,0,0,0,0,1,0,0,0,False
22899,41,0,100000,0,0,0,50.0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
22906,38,0,75000,0,0,0,38.6,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
22914,51,1,60000,0,0,0,37.3,0,1,581000.0,59,0,0,0,0,0,0,0,1,0,False
22925,48,0,35000,0,0,0,48.8,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
22926,42,1,56000,0,0,0,69.1,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
22927,47,0,60000,0,0,0,60.1,0,1,299998.16,48,0,0,0,0,0,0,0,1,0,False
22936,31,0,85000,0,0,0,48.4,0,1,524149.0,60,0,0,0,0,0,0,0,1,0,False
22954,25,1,36000,0,0,0,18.1,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
22967,48,1,50000,0,0,0,26.3,0,0,0.0,0,0,2,0,0,0,0,0,1,0,False
22967,48,1,50000,0,0,0,26.3,0,0,0.0,0,0,2,0,0,0,0,0,1,0,False
22969,46,1,50000,0,0,0,31.2,0,1,48182.92,24,0,0,0,0,0,0,1,0,0,False
22978,38,1,150000,0,0,0,66.4,0,1,214970.0,59,0,1,0,0,0,0,0,1,0,False
22986,33,1,78000,0,0,0,73.7,0,1,299999.0,48,0,1,0,0,0,0,0,1,0,False
22994,38,0,40000,0,0,0,99.9,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
22996,39,0,90000,0,0,0,4.1,0,0,0.0,0,0,1,0,0,0,0,1,0,0,False
23027,40,0,120000,0,0,0,10.2,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
23032,33,0,110000,0,0,0,31.5,0,0,0.0,0,0,2,0,0,0,0,1,0,0,False
23032,33,0,110000,0,0,0,31.5,0,0,0.0,0,0,2,0,0,0,0,1,0,0,False
23035,67,1,35000,0,0,0,53.9,0,1,198770.0,60,0,1,0,0,0,0,0,1,0,False
23173,37,1,43000,0,0,0,62.1,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
23189,40,0,75000,0,0,0,95.9,0,1,134964.8,24,0,0,0,0,0,0,1,0,0,False
23205,42,1,69000,0,0,0,62.3,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
23209,59,1,65000,0,0,0,73.4,1,1,35000.0,36,0,0,0,0,0,0,0,1,0,False
23209,59,1,65000,0,0,0,73.4,1,1,35000.0,36,0,0,0,0,0,0,0,1,0,False
23210,53,1,60000,0,0,0,76.2,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
23211,37,0,185000,0,0,0,39.9,0,0,0.0,0,0,1,0,0,0,1,0,0,0,False
23219,48,0,90000,0,0,0,39.1,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
23221,28,1,45000,0,0,0,47.4,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
23224,28,0,100000,0,0,0,33.6,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
23233,62,1,68000,0,0,0,61.4,0,0,0.0,0,0,0,0,0,0,0,0,0,1,False
23239,41,1,60000,0,0,0,78.9,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
23248,22,1,52300,0,0,0,60.7,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
23249,47,1,75000,0,0,0,59.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
23256,53,1,60000,0,0,0,78.1,0,1,80956.0,24,0,0,0,0,0,0,1,0,0,False
23261,33,1,50000,0,0,0,32.7,0,0,0.0,0,0,0,0,0,0,0,0,0,1,False
23268,49,1,55000,0,0,0,108.7,0,1,371076.0,60,0,0,0,0,0,0,0,1,0,False
23270,47,0,50000,0,0,0,40.0,0,0,0.0,0,0,1,0,0,0,1,0,0,0,False
23271,61,1,48000,0,0,0,43.3,0,1,28650.0,12,0,1,0,0,0,0,0,1,0,False
23273,22,0,40000,0,0,0,78.7,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
23279,70,1,80000,0,0,0,57.8,0,0,0.0,0,0,0,0,1,0,0,0,0,0,False
23281,23,1,45000,0,0,0,31.1,0,1,35976.0,24,0,0,0,0,0,0,1,0,0,False
23284,62,0,155000,0,0,0,33.9,0,1,499999.96,48,0,0,0,0,0,0,1,0,0,False
23285,42,1,38000,0,0,0,50.4,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
23290,29,1,76000,0,0,0,44.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
23309,32,1,46000,0,0,0,39.8,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
23315,33,0,70000,0,0,0,75.7,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
23316,39,1,90000,0,0,0,28.7,0,0,0.0,0,0,1,0,0,0,0,0,0,1,False
23324,52,0,18000,0,0,0,16.2,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
23329,69,1,40000,0,0,0,108.7,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
23338,28,0,35000,0,0,0,11.7,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
23379,34,0,120000,0,0,0,79.2,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
23386,47,1,70000,0,0,0,191.0,0,1,688999.47,60,0,0,0,0,0,0,0,1,0,False
23390,39,0,80000,0,0,0,44.4,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
23398,39,1,38000,0,0,0,70.4,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
23401,35,1,45000,0,0,0,53.2,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
23406,23,0,49000,0,0,0,26.8,0,2,157831.0,36,0,0,0,0,0,0,1,0,0,False
23406,23,0,49000,0,0,0,26.8,0,2,157831.0,36,0,0,0,0,0,0,1,0,0,False
23414,50,1,45000,0,0,0,69.6,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
23478,41,1,90000,0,0,0,53.3,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
23509,40,0,150000,0,0,0,24.2,0,1,96200.0,24,0,0,0,0,0,1,0,0,0,False
23540,54,0,50000,0,0,0,18.8,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
23543,64,1,28000,0,0,0,268.2,0,1,102077.0,59,0,0,0,0,0,0,1,0,0,False
23575,69,1,50000,0,0,0,12.5,0,1,34052.0,12,0,0,0,0,0,0,1,0,0,False
23583,55,1,60000,0,0,0,37.3,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
23610,32,0,75000,0,0,0,37.5,0,1,58771.0,24,0,0,0,0,0,1,0,0,0,False
23619,50,1,55000,0,0,0,16.7,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
23659,58,1,21193,0,0,0,34.0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
23661,50,1,110000,0,0,0,89.9,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
23664,51,1,50000,0,0,0,17.5,0,0,0.0,0,0,1,0,0,0,0,1,0,0,False
23666,38,0,99000,0,0,0,2.9,0,0,0.0,0,0,1,1,0,0,0,0,1,0,True
23671,40,0,70000,0,0,0,44.8,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
23675,41,1,45000,0,0,0,42.0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
23683,30,1,70000,0,0,0,63.6,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
23684,57,1,35000,0,0,0,3.8,0,1,27434.0,24,0,0,0,0,0,0,1,0,0,False
23811,38,0,113000,0,0,0,94.7,0,1,894999.7,60,0,0,0,0,0,0,0,1,0,False
23812,72,1,31000,0,0,0,24.2,0,1,149799.0,24,0,0,0,1,0,0,0,0,0,False
23820,51,0,85000,0,0,0,39.3,0,1,404999.46,60,0,1,0,0,0,0,0,1,0,False
23828,41,0,40000,0,0,0,36.6,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
23830,35,0,35000,0,0,0,49.0,0,1,24999.0,24,0,1,0,0,0,0,0,1,0,False
23831,47,1,110000,0,0,0,40.1,0,1,730000.0,60,0,0,0,0,0,0,0,1,0,False
23837,35,0,80000,0,0,0,69.6,0,2,156659.97,36,0,0,0,0,0,1,0,0,0,False
23837,35,0,80000,0,0,0,69.6,0,2,156659.97,36,0,0,0,0,0,1,0,0,0,False
23847,71,1,153000,0,0,0,116.8,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
23869,40,1,60000,0,0,0,77.3,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
23870,52,0,50000,0,0,0,30.1,1,0,0.0,12,0,0,0,0,0,0,1,0,0,False
23882,37,1,180000,0,0,0,115.5,0,0,0.0,0,0,2,0,0,0,0,0,1,0,False
23882,37,1,180000,0,0,0,115.5,0,0,0.0,0,0,2,0,0,0,0,0,1,0,False
23894,55,1,60000,0,0,0,38.8,0,1,88055.0,24,0,0,0,0,0,0,1,0,0,False
23902,38,0,60000,0,0,0,37.5,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
23907,65,1,22000,0,0,0,38.1,0,0,0.0,0,0,1,0,1,0,0,0,0,0,False
23911,46,1,56000,0,0,0,190.8,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
23912,22,1,83000,0,0,0,32.6,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
23913,46,0,210000,0,0,0,74.2,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
23917,37,0,90000,0,0,0,43.5,0,0,0.0,0,0,0,0,0,0,0,0,0,1,False
23920,24,1,45000,0,0,0,72.1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
23924,45,0,260000,0,0,0,40.0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
23935,38,0,40000,0,0,0,8.9,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
23954,24,1,56000,0,0,0,48.2,0,2,224490.0,24,0,0,0,0,0,0,1,0,0,False
23954,24,1,56000,0,0,0,48.2,0,2,224490.0,24,0,0,0,0,0,0,1,0,0,False
23962,22,0,80000,0,0,0,132.1,0,1,117545.0,24,0,0,0,0,0,0,1,0,0,False
23963,25,1,70000,0,0,0,101.1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
23973,22,0,45000,0,0,0,5.3,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
23981,37,0,55000,0,0,0,38.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
23988,34,0,60000,0,0,0,34.7,0,0,0.0,0,0,1,0,0,0,0,1,0,0,False
23992,61,1,20000,0,0,0,29.8,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
23994,40,1,71000,0,0,0,24.5,0,1,71999.0,24,0,0,0,1,0,0,0,0,0,False
24011,38,0,250000,0,0,0,31.7,0,1,667084.8,24,0,1,0,0,0,0,0,1,0,False
24025,50,1,75000,0,0,0,73.5,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
24049,50,1,130000,0,0,0,79.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
24059,52,1,25000,0,0,0,36.4,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
24061,41,0,65000,0,0,0,15.2,0,1,88900.0,24,0,0,0,0,0,0,1,0,0,False
24065,38,0,75000,0,0,0,80.3,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
24068,62,1,49000,0,0,0,16.7,0,0,0.0,0,0,1,1,0,0,0,1,0,0,True
24077,51,1,150000,0,0,0,248.2,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
24105,44,1,43000,0,0,0,60.6,0,0,0.0,0,0,1,0,0,0,1,0,0,0,False
24124,25,0,37000,0,0,0,70.7,0,0,0.0,0,0,2,0,0,0,0,1,0,0,False
24124,25,0,37000,0,0,0,70.7,0,0,0.0,0,0,2,0,0,0,0,1,0,0,False
24133,45,1,110000,0,0,0,33.6,0,1,1476999.81,59,0,1,0,0,0,0,0,1,0,False
24164,28,0,122000,0,0,0,36.7,0,1,84400.8,36,0,0,0,0,0,1,0,0,0,False
24185,34,0,120000,0,0,0,109.1,0,0,0.0,0,0,1,0,0,0,0,1,0,0,False
24186,55,1,60000,0,0,0,29.2,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
24213,44,0,60000,0,0,0,56.6,0,0,0.0,0,0,2,0,0,0,1,0,0,0,False
24213,44,0,60000,0,0,0,56.6,0,0,0.0,0,0,2,0,0,0,1,0,0,0,False
24223,54,1,40000,0,0,0,77.7,0,1,615997.82,60,0,0,0,1,0,0,0,0,0,False
24224,45,1,70000,0,0,0,35.2,0,1,88899.0,24,0,0,0,0,0,0,0,0,1,False
24227,70,1,33000,0,0,0,44.8,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
24236,58,1,68000,0,0,0,105.0,0,2,519653.57,57,0,0,0,0,0,1,0,0,0,False
24236,58,1,68000,0,0,0,105.0,0,2,519653.57,57,0,0,0,0,0,1,0,0,0,False
24253,50,0,45000,0,0,0,48.0,0,0,0.0,0,0,2,0,0,0,1,0,0,0,False
24253,50,0,45000,0,0,0,48.0,0,0,0.0,0,0,2,0,0,0,1,0,0,0,False
24258,38,1,28000,0,0,0,27.0,0,1,73108.95,12,0,0,0,0,0,1,0,0,0,False
24263,75,1,30000,0,0,0,25.4,0,1,91461.0,24,0,0,0,0,0,0,1,0,0,False
24266,29,0,75000,0,0,0,35.1,0,0,0.0,0,0,1,0,0,0,0,1,0,0,False
24268,57,0,50000,0,0,0,65.4,0,0,0.0,0,0,0,0,0,0,0,0,0,1,False
24273,47,0,70000,0,0,0,37.1,0,1,252000.0,48,0,1,0,0,0,0,1,0,0,False
24275,34,1,60000,0,0,0,15.0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
24284,61,1,114000,0,0,0,30.8,0,0,0.0,0,0,2,0,0,0,0,0,1,0,False
24284,61,1,114000,0,0,0,30.8,0,0,0.0,0,0,2,0,0,0,0,0,1,0,False
24293,45,0,75000,0,0,0,15.7,0,1,86150.0,24,0,0,0,0,0,0,1,0,0,False
24316,35,1,75000,0,0,0,72.2,0,0,0.0,0,0,1,0,0,0,0,1,0,0,False
24453,30,0,75000,0,0,0,63.7,0,0,0.0,0,0,2,1,0,0,0,0,1,0,True
24453,30,0,75000,0,0,0,63.7,0,0,0.0,0,0,2,1,0,0,0,0,1,0,False
24841,29,0,140000,0,0,0,151.7,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
24850,35,0,45000,0,0,0,9.3,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
24881,37,1,120000,0,0,0,65.1,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
24903,37,1,40000,0,0,0,100.2,0,1,1931000.0,60,0,0,0,0,0,0,0,1,0,False
24915,55,0,100000,0,0,0,41.9,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
24921,31,1,80000,0,0,0,92.7,0,1,443208.0,60,0,2,0,0,0,0,0,1,0,False
24921,31,1,80000,0,0,0,92.7,0,1,443208.0,60,0,2,0,0,0,0,0,1,0,False
24927,51,1,96000,0,0,0,79.4,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
24933,56,0,85000,0,0,0,22.8,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
24962,45,0,82000,0,0,0,48.3,0,1,498855.72,60,0,1,0,0,0,0,0,1,0,False
24971,53,1,55000,0,0,0,110.1,0,1,253999.04,48,0,1,0,0,0,0,0,1,0,False
24979,35,1,250000,0,0,0,76.3,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
24990,38,0,40000,0,0,0,47.4,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
